Wall time,Step,Value
1735466030.479756,3641,0.9087375998497009
1735466031.147832,3644,0.9091243147850037
1735466031.529299,3647,0.9118309617042542
1735466032.204022,3653,0.9118820428848267
1735466033.183657,3660,0.9129888415336609
1735466034.019967,3666,0.9109444618225098
1735466035.311769,3675,0.9071645736694336
1735466035.562348,3677,0.9059116244316101
1735466037.06729,3694,0.9061517119407654
1735466037.709455,3701,0.9049035906791687
1735466043.379736,3745,0.9048907160758972
1735466048.856724,3796,0.9068834781646729
1735466049.070629,3798,0.9070810675621033
1735466049.428474,3800,0.9071255326271057
1735466050.646032,3810,0.9037315249443054
1735466052.612721,3826,0.9041388630867004
1735466056.497779,3858,0.9058244824409485
1735466056.694593,3860,0.9072244167327881
1735466056.99713,3863,0.9075596928596497
1735466057.225214,3865,0.9053703546524048
1735466058.137209,3872,0.9055936932563782
1735466065.108167,3935,0.9072490334510803
1735466066.486868,3948,0.9060677289962769
1735466068.332369,3966,0.9096497893333435
1735466068.963441,3970,0.9090673327445984
1735466069.47695,3973,0.90825355052948
1735466069.723724,3975,0.9107871055603027
1735466070.32117,3982,0.9107732176780701
1735466072.341244,4002,0.9118414521217346
1735466073.833511,4018,0.9137913584709167
1735466074.120518,4019,0.9151715636253357
1735466074.840309,4024,0.9130545258522034
1735466075.447624,4028,0.9139317274093628
1735466077.225498,4044,0.9140806198120117
1735466077.516906,4045,0.9129308462142944
1735466077.796754,4046,0.9142965078353882
1735466077.904779,4047,0.9131492972373962
1735466078.363233,4051,0.9109249711036682
1735466080.315762,4073,0.9112686514854431
1735466084.970476,4115,0.9136555194854736
1735466085.886935,4122,0.9127812385559082
1735466085.997989,4123,0.9118024706840515
1735466086.529807,4127,0.9124784469604492
1735466092.696905,4179,0.9149571657180786
1735466092.994219,4180,0.9161613583564758
1735466094.46888,4189,0.9141677021980286
1735466096.361111,4203,0.9147763252258301
1735466100.158211,4233,0.9146987795829773
1735466101.435158,4240,0.913453221321106
1735466102.359026,4247,0.9150119423866272
1735466103.707802,4261,0.9151904582977295
1735466107.717144,4303,0.9166390299797058
1735466108.540211,4309,0.9153773784637451
1735466120.654321,4423,0.9183429479598999
1735466122.642197,4441,0.917244553565979
1735466123.062443,4443,0.9164679050445557
1735466124.106335,4447,0.9178310632705688
1735466124.506299,4449,0.9164692759513855
1735466126.235064,4462,0.9152834415435791
1735466126.685848,4467,0.9158823490142822
1735466129.05049,4482,0.9155756235122681
1735466134.614698,4538,0.9193497896194458
1735466138.272789,4571,0.9205567836761475
1735466139.368547,4576,0.9186918139457703
1735466141.468841,4593,0.9186578392982483
1735466142.6061,4601,0.9176483750343323
1735466142.900862,4602,0.918814480304718
1735466143.12256,4604,0.918442964553833
1735466144.996719,4614,0.9191057682037354
1735466145.641729,4616,0.9171055555343628
1735466148.188324,4644,0.9176572561264038
1735466148.619133,4649,0.9181798696517944
1735466150.007389,4664,0.9174458980560303
1735466150.461086,4668,0.9174054265022278
1735466155.144562,4720,0.9194855093955994
1735466156.874946,4737,0.9206209778785706
1735466158.396535,4753,0.9196584820747375
1735466161.961304,4788,0.9227330684661865
1735466162.416578,4792,0.9227243661880493
1735466165.943765,4816,0.9234937429428101
1735466166.15929,4818,0.922693133354187
1735466166.522889,4820,0.9217309951782227
1735466166.746831,4822,0.9207708239555359
1735466168.232882,4839,0.9208307266235352
1735466169.253609,4851,0.9217634797096252
1735466174.293173,4893,0.9214049577713013
1735466179.337982,4940,0.9239671230316162
1735466179.936441,4946,0.9230184555053711
1735466181.808414,4965,0.9251124858856201
1735466181.912712,4966,0.9245556592941284
1735466182.474311,4972,0.9245714545249939
1735466182.976408,4975,0.9248114228248596
1735466184.656363,4990,0.9225786924362183
1735466185.650472,4995,0.9236510992050171
1735466189.376881,5031,0.9253589510917664
1735466189.682092,5032,0.9253333210945129
1735466195.234503,5085,0.925410807132721
1735466198.527459,5116,0.9237325191497803
1735466198.820642,5119,0.9244820475578308
1735466199.786671,5126,0.9240357875823975
1735466201.095023,5140,0.9231181740760803
1735466206.010984,5193,0.9218146204948425
1735466206.657707,5198,0.9209064245223999
1735466206.99718,5201,0.9218897819519043
1735466209.250901,5226,0.9214131236076355
1735466213.767017,5256,0.9202336668968201
1735466214.548066,5261,0.918522834777832
1735466215.422773,5266,0.9213165640830994
1735466215.716135,5267,0.920425534248352
1735466216.96031,5276,0.9206171631813049
1735466217.58533,5281,0.9207122325897217
1735466222.69641,5335,0.9249139428138733
1735466229.119427,5391,0.9273983240127563
1735466229.622018,5394,0.9262889623641968
1735466234.184517,5427,0.9263662099838257
1735466234.390831,5429,0.9262101054191589
1735466234.802251,5431,0.9251872897148132
1735466235.311815,5434,0.9236074686050415
1735466239.104166,5466,0.9240037202835083
1735466242.534428,5499,0.9253061413764954
1735466244.122811,5509,0.9270926117897034
1735466249.660835,5569,0.9301567077636719
1735466250.457353,5578,0.9297237396240234
1735466251.675338,5591,0.9306899905204773
1735466256.083343,5630,0.9307945370674133
1735466258.432499,5649,0.9329336881637573
1735466259.342818,5657,0.9330316781997681
1735466259.616256,5660,0.932188093662262
1735466260.046387,5662,0.9330442547798157
1735466261.974649,5676,0.9324910640716553
1735466264.460567,5705,0.9316458106040955
1735466266.229746,5724,0.9317216873168945
1735466269.934884,5759,0.9328837394714355
1735466271.420456,5761,0.9337411522865295
1735466275.472386,5796,0.935189425945282
1735466276.038701,5799,0.9343711733818054
1735466288.9099,5904,0.9378738403320312
1735466290.52411,5919,0.9370639324188232
1735466290.834562,5922,0.937014639377594
1735466291.619532,5930,0.9377968907356262
1735466292.079224,5935,0.9369905591011047
1735466293.276635,5948,0.9370446801185608
1735466302.451519,6041,0.9378003478050232
1735466302.927777,6045,0.9356287121772766
1735466303.161514,6047,0.9340522289276123
1735466304.575769,6056,0.9307202696800232
1735466304.710158,6057,0.9299414157867432
1735466306.027185,6070,0.9290575385093689
1735466306.513826,6073,0.9284263253211975
1735466307.201656,6081,0.9285452961921692
1735466314.608514,6145,0.9289900660514832
1735466315.850214,6159,0.9289090633392334
1735466316.596979,6166,0.9285643696784973
1735466317.127435,6171,0.9310032725334167
1735466324.864117,6237,0.9311745762825012
1735466330.697559,6288,0.9283468127250671
1735466335.229329,6335,0.9291173815727234
1735466335.346501,6336,0.9283657073974609
1735466336.437609,6343,0.9276251792907715
1735466338.967099,6370,0.9277356863021851
1735466342.483298,6405,0.9277527928352356
1735466343.416869,6415,0.9277021884918213
1735466347.206285,6452,0.9280478358268738
1735466347.431083,6454,0.9285123348236084
1735466348.201328,6460,0.9278315901756287
1735466348.344854,6461,0.9272222518920898
1735466350.312396,6482,0.9250198006629944
1735466351.215064,6489,0.9260711669921875
1735466351.757058,6492,0.9256466627120972
1735466355.171286,6521,0.9258463978767395
1735466361.163476,6574,0.925050675868988
1735466364.80591,6605,0.9269511103630066
1735466365.966353,6615,0.9290023446083069
1735466366.089738,6616,0.9294435977935791
1735466366.393004,6617,0.9287258982658386
1735466366.681414,6618,0.9294753074645996
1735466371.311575,6656,0.9290629625320435
1735466372.702012,6664,0.9276781678199768
1735466377.471664,6712,0.9272103905677795
1735466379.047342,6728,0.9286605715751648
1735466380.074282,6737,0.9294760823249817
1735466380.661453,6743,0.9302276372909546
1735466381.41887,6749,0.9314458966255188
1735466386.78164,6804,0.9316805005073547
1735466388.110492,6818,0.9310308694839478
1735466389.744937,6831,0.9319218993186951
1735466391.812826,6856,0.9334681630134583
1735466392.169266,6858,0.9334730505943298
1735466392.38737,6860,0.9332885146141052
1735466392.71292,6863,0.9339357614517212
1735466394.401542,6877,0.9326542615890503
1735466397.184735,6897,0.9305379390716553
1735466407.325246,6992,0.9327924251556396
1735466408.403071,7002,0.9336151480674744
1735466409.979772,7015,0.9317041039466858
1735466410.961627,7022,0.9303548336029053
1735466414.461426,7053,0.9300577044487
1735466414.567655,7054,0.9304686188697815
1735466416.208581,7066,0.9290503859519958
1735466416.352384,7067,0.9294608235359192
1735466418.898481,7094,0.9308973550796509
1735466419.84051,7102,0.931649923324585
1735466422.506038,7129,0.9307945370674133
1735466433.926391,7237,0.9342008233070374
1735466435.013099,7249,0.9341766834259033
1735466435.293177,7250,0.9349011182785034
1735466436.443516,7259,0.935960590839386
1735466437.664488,7271,0.9343258142471313
1735466438.183499,7275,0.9334594011306763
1735466438.296397,7276,0.9334779381752014
1735466438.594014,7277,0.934181809425354
1735466439.931873,7289,0.9345885515213013
1735466442.966268,7313,0.9352055788040161
1735466445.230604,7336,0.9340194463729858
1735466447.322018,7356,0.9352288246154785
1735466449.322431,7376,0.9361218810081482
1735466454.619278,7419,0.9350995421409607
1735466454.76955,7420,0.9344581365585327
1735466458.76893,7453,0.9337559938430786
1735466460.466534,7467,0.9331198930740356
1735466468.471763,7551,0.931670069694519
1735466474.768509,7606,0.929495632648468
1735466475.623307,7611,0.9295430183410645
1735466477.310926,7628,0.9298457503318787
1735466478.542054,7641,0.9300602674484253
1735466478.653607,7642,0.9306961297988892
1735466481.683248,7668,0.9294940233230591
1735466482.063293,7670,0.9298868775367737
1735466482.3631,7671,0.9305850863456726
1735466483.112927,7676,0.9290848970413208
1735466484.944606,7681,0.9287152290344238
1735466486.119212,7695,0.927486777305603
1735466491.054676,7747,0.9266447424888611
