Wall time,Step,Value
1735465548.87559,15,0.23014286160469055
1735465554.826326,55,0.6511764526367188
1735465557.684735,73,0.6686999797821045
1735465565.210774,126,0.7525384426116943
1735465576.544991,175,0.8389285802841187
1735465580.339328,203,0.8447727560997009
1735465581.681857,211,0.849717378616333
1735465582.368755,215,0.8561489582061768
1735465583.280274,220,0.8651020526885986
1735465590.459936,267,0.8625272512435913
1735465591.399339,271,0.8670535683631897
1735465593.343799,284,0.8757930994033813
1735465605.537774,371,0.906313419342041
1735465610.808262,399,0.9098629951477051
1735465611.749283,404,0.9113107919692993
1735465613.367452,416,0.8991600275039673
1735465613.78401,418,0.8873289227485657
1735465615.590934,425,0.8706666827201843
1735465618.69404,440,0.826382040977478
1735465621.81712,456,0.8322187662124634
1735465630.011094,510,0.8488557934761047
1735465633.747569,527,0.8532336354255676
1735465635.250707,539,0.8550000190734863
1735465638.317591,556,0.857426106929779
1735465640.099747,565,0.8618999719619751
1735465647.442417,614,0.8615390658378601
1735465648.682198,621,0.8581603169441223
1735465650.391037,637,0.8583409190177917
1735465656.511969,683,0.8740212917327881
1735465659.123317,705,0.877720296382904
1735465660.547311,718,0.8792499899864197
1735465666.408247,754,0.8901118636131287
1735465670.300904,785,0.8808534741401672
1735465670.941927,788,0.8727169632911682
1735465671.358784,790,0.8704687356948853
1735465677.003126,825,0.8602189421653748
1735465677.19103,827,0.861511766910553
1735465678.666506,837,0.8558323979377747
1735465683.472246,880,0.8541452288627625
1735465684.335385,887,0.8557999730110168
1735465691.608888,940,0.8610324263572693
1735465692.433076,944,0.8636149764060974
1735465693.108436,947,0.8648617267608643
1735465694.781308,957,0.8664374947547913
1735465695.088749,958,0.8674507737159729
1735465698.735755,977,0.8724600076675415
1735465704.03872,1016,0.8747307658195496
1735465704.332995,1017,0.8705454468727112
1735465704.798659,1020,0.8712000250816345
1735465710.889273,1058,0.8732523322105408
1735465720.199678,1142,0.8843600153923035
1735465724.790138,1170,0.8860909342765808
1735465728.244693,1198,0.8808177709579468
1735465729.574977,1208,0.8697615265846252
1735465734.324868,1232,0.8634621500968933
1735465739.066773,1276,0.8631595373153687
1735465743.449732,1302,0.8631412386894226
1735465746.382539,1328,0.866309404373169
1735465750.227341,1360,0.8695873618125916
1735465751.984801,1370,0.8708571195602417
1735465753.337663,1376,0.8724108934402466
1735465757.945218,1408,0.8685643076896667
1735465768.614274,1497,0.8704285621643066
1735465773.573518,1537,0.8739632368087769
1735465773.870557,1538,0.874530017375946
1735465777.292966,1565,0.876570463180542
1735465780.246733,1585,0.8793495297431946
1735465781.102361,1589,0.8773838877677917
1735465782.411929,1602,0.8774999976158142
1735465785.572232,1624,0.8603156208992004
1735465786.883736,1636,0.857635498046875
1735465788.457029,1643,0.8577247858047485
1735465788.567864,1644,0.8584024310112
1735465788.69752,1645,0.8583100438117981
1735465790.05787,1654,0.8557319045066833
1735465799.580369,1734,0.859011709690094
1735465804.590215,1772,0.8618853688240051
1735465813.812737,1835,0.861139714717865
1735465819.8161,1895,0.8627805113792419
1735465826.620346,1957,0.8665440082550049
1735465828.5173,1971,0.8688680529594421
1735465831.245094,1998,0.8701653480529785
1735465839.199996,2062,0.8567633628845215
1735465839.430948,2064,0.857421338558197
1735465848.203232,2131,0.8541877865791321
1735465859.364353,2208,0.8601914644241333
1735465859.681411,2211,0.8603702783584595
1735465860.829434,2219,0.861359179019928
1735465863.114872,2230,0.8608333468437195
1735465868.601045,2275,0.8614693880081177
1735465869.89832,2284,0.8620496392250061
1735465870.7074,2290,0.8620945811271667
1735465873.391547,2317,0.8639597296714783
1735465877.216859,2352,0.8674370646476746
1735465882.322087,2403,0.8720844388008118
1735465885.648478,2426,0.8715290427207947
1735465887.101281,2438,0.8710879683494568
1735465890.417642,2465,0.8604000210762024
1735465891.656678,2478,0.8608802556991577
1735465897.066782,2519,0.8565213680267334
1735465899.961116,2545,0.8576470613479614
1735465901.197188,2555,0.8587636351585388
1735465911.059784,2617,0.8619312644004822
1735465915.638673,2659,0.8626692891120911
1735465916.062338,2661,0.8631628155708313
1735465917.302273,2668,0.862023115158081
1735465923.971461,2731,0.8630265593528748
1735465927.220086,2759,0.8655872344970703
1735465928.359114,2773,0.8662374019622803
1735465931.044488,2803,0.8677471876144409
1735465934.905172,2824,0.8679705858230591
1735465937.565983,2852,0.8654918074607849
1735465937.848101,2853,0.8639181852340698
1735465943.05984,2892,0.8593631386756897
1735465943.469252,2894,0.8595882058143616
1735465946.029151,2913,0.8580424785614014
1735465946.139868,2914,0.858339250087738
1735465950.774206,2947,0.8577268123626709
1735465955.413746,2993,0.8596799969673157
1735465956.743137,3007,0.8600468635559082
1735465958.964031,3025,0.860824465751648
1735465959.428455,3028,0.8610051274299622
1735465959.816288,3030,0.8609486222267151
1735465960.538921,3033,0.8606365323066711
1735465960.942333,3035,0.8610765337944031
1735465963.309687,3056,0.8613259792327881
1735465967.168746,3085,0.862651526927948
1735465967.643382,3088,0.8624722957611084
1735465974.686979,3153,0.8611986637115479
1735465977.13054,3176,0.8637049198150635
1735465977.843192,3182,0.8643088340759277
1735465981.054662,3211,0.8662900924682617
1735465983.772776,3234,0.8680803775787354
1735465986.162413,3258,0.8673750162124634
1735465989.576809,3285,0.8590613007545471
1735465991.532058,3299,0.8607667088508606
